city,district,neighborhood,room,living_room,area_mSqr,building_age,floor,list-view-price
Manisa , Turgutlu , Acarlar Mah.,1,1,80 ,0,2,25000
Manisa , Şehzadeler , Sakarya Mah.,2,1,95 ,5                        ,2,23000
Manisa , Turgutlu , Turgutlar Mah.,2,1,95 ,25                        ,2,15000
Manisa , Şehzadeler , Çarşı Mah.,3,1,145 ,11                        ,1,35000
Manisa , Yunusemre , Akgedik Mah.,2,1,97 ,0,3,18000
Manisa , Yunusemre , 75. Yıl Mah.,3,1,120 ,21                        ,3,27000
Manisa , Yunusemre , Muradiye Mah.,1,1,65 ,1                        ,3,18500
Manisa , Akhisar , Hürriyet Mah.,3,1,170 ,15                        ,3,26000
Manisa , Şehzadeler , Nişancıpaşa Mah.,3,1,125 ,21                        ,6,23000
Manisa , Şehzadeler , 2. Anafartalar Mah.,3,1,125 ,6                        ,7,35000
Manisa , Şehzadeler , Yarhasanlar Mah.,1,1,60 ,21                        ,1,18000
Manisa , Salihli , Keli Mah.,3,1,120 ,15                        ,3,15000
Manisa , Turgutlu , Ergenekon Mah.,4,1,300 ,6                        ,0,65000
Manisa , Akhisar , Hürriyet Mah.,2,1,115 ,1                        ,1,23000
Manisa , Akhisar , Reşat Bey Mah.,2,1,95 ,0,1,20000
Manisa , Akhisar , Efendi Mah.,2,1,99 ,0,1,19000
Manisa , Salihli , Eski Cami Mah.,2,1,95 ,5                        ,3,21000
Manisa , Salihli , Cumhuriyet Mah.,3,1,120 ,16                        ,3,20000
Manisa , Yunusemre , Muradiye Mah.,2,1,90 ,0,4,20000
Manisa , Akhisar , Reşat Bey Mah.,2,1,100 ,6                        ,4,19000
Manisa , Yunusemre , Ayni Ali Mah.,3,1,95 ,30                        ,0,20000
Manisa , Turgutlu , Ergenekon Mah.,1,1,65 ,1                        ,1,15000
Manisa , Salihli , Kurtuluş Mah.,1,1,100 ,11                        ,4,18000
Manisa , Turgutlu , Şehitler Mah.,3,1,210 ,16                        ,4,18000
Manisa , Akhisar , Atatürk Mah.,4,1,175 ,11                        ,2,25000
Manisa , Yunusemre , Akmescit Mah.,3,1,200 ,26                        ,0,11000
Manisa , Akhisar , Medar Mah.,3,1,115 ,1                        ,3,1515
Manisa , Salihli , Şehitler Mah.,3,1,135 ,18                        ,1,18000
Manisa , Akhisar , Hürriyet Mah.,2,1,110 ,0,1,25000
Manisa , Yunusemre , Muradiye Mah.,1,0,45 ,4                        ,1,13000
Manisa , Yunusemre , Muradiye Mah.,4,1,155 ,1                        ,4,25000
Manisa , Turgutlu , Cumhuriyet Mah.,2,1,90 ,0,4,21000
Manisa , Yunusemre , Muradiye Mah.,2,1,80 ,5                        ,1,19000
Manisa , Alaşehir , İstasyon Mah.,2,1,115 ,6                        ,3,15000
Manisa , Akhisar , İnönü Mah.,3,1,140 ,12                        ,1,19000
Manisa , Turgutlu , Albayrak Mah.,1,1,52 ,4                        ,2,15000
Manisa , Turgutlu , Yiğitler Mah.,3,1,130 ,11                        ,3,20000
Manisa , Yunusemre , Muradiye Mah.,2,1,85 ,0,2,20000
Manisa , Turgutlu , Ergenekon Mah.,3,1,145 ,6                        ,1,24999
Manisa , Akhisar , Hürriyet Mah.,3,1,150 ,6                        ,2,2275
Manisa , Şehzadeler , Yarhasanlar Mah.,3,1,130 ,21                        ,5,27000
Manisa , Akhisar , Hürriyet Mah.,3,1,175 ,21                        ,0,18000
Manisa , Yunusemre , Muradiye Mah.,1,1,65 ,5                        ,3,19000
Manisa , Yunusemre , Güzelyurt Mah.,1,1,75 ,4                        ,4,27000
Manisa , Turgutlu , Ergenekon Mah.,4,1,300 ,21                        ,0,65000
Manisa , Akhisar , Atatürk Mah.,3,1,140 ,0,3,32000
Manisa , Salihli , Gaziler Mah.,2,1,80 ,4                        ,1,23000
Manisa , Salihli , Keli Mah.,1,1,55 ,0,5,17000
Manisa , Turgutlu , Turan Mah.,3,1,120 ,16                        ,1,15000
Manisa , Akhisar , Hürriyet Mah.,3,1,125 ,6                        ,3,25000
Manisa , Akhisar , Reşat Bey Mah.,3,1,140 ,3                        ,3,25000
Manisa , Akhisar , Hürriyet Mah.,3,1,132 ,23                        ,3,20000
Manisa , Şehzadeler , Şehitler Mah.,3,1,130 ,15                        ,3,25000
Manisa , Yunusemre , Muradiye Mah.,3,1,160 ,4                        ,4,21500
Manisa , Yunusemre , Muradiye Mah.,1,1,60 ,0,4,14000
Manisa , Akhisar , Ulu Camii Mah.,3,1,140 ,16                        ,3,15000
Manisa , Yunusemre , Cumhuriyet Mah.,3,1,120 ,13                        ,3,32500
Manisa , Akhisar , Cumhuriyet Mah.,3,1,127 ,5                        ,2,17500
Manisa , Yunusemre , Muradiye Mah.,2,1,100 ,5                        ,3,20000
Manisa , Turgutlu , Bozkurt Mah.,2,1,105 ,5                        ,2,16000
Manisa , Yunusemre , Muradiye Mah.,2,1,85 ,5                        ,2,22000
Manisa , Yunusemre , Muradiye Mah.,3,1,130 ,5                        ,3,20000
Manisa , Yunusemre , Mutlu Mah.,3,1,125 ,16                        ,1,25000
Manisa , Yunusemre , Muradiye Mah.,3,1,120 ,9                        ,3,22000
Manisa , Kırkağaç , Şair Eşref Mah.,3,1,138 ,2                        ,4,22000
Manisa , Akhisar , Ragıp Bey Mah.,2,1,90 ,31                        ,4,13000
Manisa , Salihli , Eski Cami Mah.,1,0,40 ,4                        ,3,15000
Manisa , Salihli , Gökköy Mah.,3,1,100 ,16                        ,,10000
Manisa , Akhisar , Atatürk Mah.,3,1,140 ,0,2,30000
Manisa , Yunusemre , Muradiye Mah.,2,1,95 ,5                        ,3,17500
Manisa , Yunusemre , Muradiye Mah.,2,1,95 ,11                        ,3,15000
Manisa , Yunusemre , Güzelyurt Mah.,3,1,205 ,11                        ,6,45000
Manisa , Yunusemre , Muradiye Mah.,2,1,90 ,8                        ,3,21000
Manisa , Yunusemre , Muradiye Mah.,2,1,110 ,4                        ,2,30000
Manisa , Yunusemre , Muradiye Mah.,1,1,70 ,10                        ,2,27500
Manisa , Turgutlu , Yıldırım Mah.,3,1,155 ,15                        ,3,20000
Manisa , Yunusemre , Güzelyurt Mah.,2,1,75 ,31                        ,5,20000
Manisa , Salihli , Kurtuluş Mah.,3,1,145 ,4                        ,5,37000
Manisa , Akhisar , Seyit Ahmet Mah.,3,1,130 ,0,1,20000
Manisa , Yunusemre , Muradiye Mah.,2,1,95 ,5                        ,3,18000
Manisa , Yunusemre , Muradiye Mah.,2,1,70 ,0,1,17500
Manisa , Yunusemre , Muradiye Mah.,2,1,80 ,0,1,15000
Manisa , Akhisar , Reşat Bey Mah.,3,0,127 ,35                        ,5,13500
Manisa , Akhisar , Hacı İshak Mah.,2,0,85 ,21                        ,0,17000
Manisa , Yunusemre , 75. Yıl Mah.,3,1,150 ,14                        ,4,47500
Manisa , Akhisar , Reşat Bey Mah.,2,1,105 ,6                        ,4,25000
Manisa , Yunusemre , Güzelyurt Mah.,2,1,139 ,10                        ,5,48000
Manisa , Akhisar , Efendi Mah.,2,1,105 ,0,-1,19500
Manisa , Turgutlu , Selvilitepe Mah.,1,1,52 ,0,3,30000
Manisa , Akhisar , Ragıp Bey Mah.,3,1,130 ,28                        ,5,13500
Manisa , Saruhanlı , Cengiz Topel Mah.,1,1,60 ,0,1,20000
Manisa , Yunusemre , Emlakdere Mah.,5,1,310 ,0,0,1400
Manisa , Şehzadeler , Şehitler Mah.,3,1,125 ,26                        ,3,22000
Manisa , Şehzadeler , 2. Anafartalar Mah.,3,10,120 ,25                        ,3,23000
Manisa , Turgutlu , Atatürk Mah.,2,1,95 ,20                        ,2,10000
Manisa , Yunusemre , Karaali Mah.,4,1,220 ,0,3,60000
Manisa , Yunusemre , Uncubozköy Mah.,1,1,45 ,3                        ,1,26000
Manisa , Turgutlu , Cumhuriyet Mah.,2,1,100 ,31                        ,0,19500
Manisa , Yunusemre , Muradiye Mah.,1,1,60 ,3                        ,3,14000
Manisa , Akhisar , Reşat Bey Mah.,2,1,92 ,9                        ,0,17000
Manisa , Salihli , Güneş Mah.,2,1,115 ,25                        ,3,15000
Manisa , Yunusemre , Muradiye Mah.,2,1,85 ,6                        ,1,25000
Manisa , Akhisar , Cumhuriyet Mah.,1,1,90 ,0,1,15000
Manisa , Akhisar , Atatürk Mah.,2,1,105 ,5                        ,3,21000
Manisa , Yunusemre , Uncubozköy Mah.,1,1,45 ,2                        ,1,26000
Manisa , Turgutlu , Selvilitepe Mah.,1,1,75 ,4                        ,3,2525
Manisa , Yunusemre , Muradiye Mah.,2,1,75 ,5                        ,2,15000
Manisa , Yunusemre , Muradiye Mah.,1,1,60 ,0,3,22000
Manisa , Akhisar , Atatürk Mah.,3,1,135 ,6                        ,3,20000
Manisa , Yunusemre , Merkez Efendi Mah.,2,1,110 ,21                        ,3,24000
Manisa , Yunusemre , Yeni Mahalle Mah.,1,1,60 ,6                        ,3,20000
Manisa , Turgutlu , Ergenekon Mah.,3,1,145 ,6                        ,1,28000
Manisa , Akhisar , Atatürk Mah.,2,1,110 ,0,3,25000
Manisa , Akhisar , Ulu Camii Mah.,1,1,60 ,2                        ,2,20000
Manisa , Turgutlu , Albayrak Mah.,1,1,40 ,4                        ,3,14000
Manisa , Yunusemre , Güzelyurt Mah.,3,1,165 ,11                        ,2,44000
Manisa , Turgutlu , Şehitler Mah.,3,1,140 ,6                        ,3,24500
Manisa , Yunusemre , Muradiye Mah.,1,1,65 ,6                        ,1,20000
Manisa , Alaşehir , İstasyon Mah.,2,1,75 ,6                        ,2,15000
Manisa , Yunusemre , Muradiye Mah.,2,1,75 ,5                        ,3,28000
Manisa , Turgutlu , Yiğitler Mah.,3,1,220 ,35                        ,1,13500
Manisa , Yunusemre , Güzelyurt Mah.,3,1,135 ,5                        ,0,55000
Manisa , Yunusemre , Tevfikiye Mah.,3,1,135 ,16                        ,2,29000
Manisa , Yunusemre , Muradiye Mah.,3,1,130 ,6                        ,2,21000
Manisa , Yunusemre , Yeni Mahalle Mah.,3,1,140 ,16                        ,2,28000
Manisa , Yunusemre , Uncubozköy Mah.,3,1,90 ,11                        ,1,28500
Manisa , Yunusemre , Muradiye Mah.,1,1,60 ,6                        ,0,20500
Manisa , Yunusemre , Muradiye Mah.,2,1,95 ,6                        ,3,17000
Manisa , Yunusemre , Muradiye Mah.,2,1,65 ,0,1,18000
Manisa , Şehzadeler , Sancaklıbozköy Mah.,3,1,6.551 ,10                        ,,22000
Manisa , Akhisar , Reşat Bey Mah.,2,1,95 ,5                        ,3,20500
Manisa , Turgutlu , Subaşı Mah.,4,1,180 ,6                        ,3,30000
Manisa , Salihli , Beşeylül Mah.,2,1,75 ,3                        ,2,16000
Manisa , Yunusemre , Karaali Mah.,1,1,45 ,6                        ,1,16000
Manisa , Yunusemre , Ayni Ali Mah.,3,1,125 ,20                        ,3,18000
Manisa , Yunusemre , Güzelyurt Mah.,3,1,115 ,6                        ,1,35000
Manisa , Turgutlu , Selvilitepe Mah.,2,1,102 ,5                        ,15,25000
Manisa , Yunusemre , Güzelyurt Mah.,2,1,85 ,0,9,42000
Manisa , Turgutlu , Yiğitler Mah.,2,1,90 ,5                        ,4,15000
Manisa , Salihli , Yörük Mah.,5,1,220 ,10                        ,5,37500
Manisa , Şehzadeler , Peker Mah.,3,1,120 ,16                        ,4,21000
Manisa , Akhisar , Reşat Bey Mah.,2,1,100 ,5                        ,2,18000
Manisa , Yunusemre , Yeni Mahalle Mah.,2,1,95 ,7                        ,1,24500
Manisa , Yunusemre , Kaynak Mah.,3,1,135 ,28                        ,3,25000
Manisa , Turgutlu , Selvilitepe Mah.,3,1,170 ,6                        ,1,30000
Manisa , Yunusemre , Hafsa Sultan Mah.,2,1,95 ,21                        ,5,20000
Manisa , Yunusemre , Muradiye Mah.,2,1,90 ,0,2,18500
Manisa , Yunusemre , Muradiye Mah.,3,1,100 ,2                        ,2,22500
Manisa , Şehzadeler , Peker Mah.,3,1,145 ,26                        ,5,25000
Manisa , Akhisar , Hürriyet Mah.,2,1,105 ,26                        ,1,13500
Manisa , Şehzadeler , Ahmet Bedevi Mah.,2,1,135 ,23                        ,4,19000
Manisa , Akhisar , Kethüda Mah.,3,1,125 ,21                        ,4,14000
Manisa , Yunusemre , Mutlu Mah.,3,1,110 ,33                        ,6,19000
Manisa , Yunusemre , Muradiye Mah.,2,1,95 ,1                        ,1,16000
Manisa , Yunusemre , Muradiye Mah.,2,1,130 ,11                        ,4,19000
Manisa , Yunusemre , Güzelyurt Mah.,2,1,100 ,0,3,50000
Manisa , Yunusemre , Muradiye Mah.,2,1,105 ,0,2,20000
Manisa , Turgutlu , Yiğitler Mah.,2,1,110 ,20                        ,0,12000
Manisa , Turgutlu , Subaşı Mah.,2,1,85 ,5                        ,1,18000
Manisa , Salihli , Mithatpaşa Mah.,2,1,80 ,6                        ,2,22000
Manisa , Turgutlu , Ergenekon Mah.,2,0,105 ,3                        ,3,21000
Manisa , Yunusemre , Muradiye Mah.,2,1,80 ,0,1,22000
Manisa , Yunusemre , Muradiye Mah.,1,1,50 ,0,2,20000
Manisa , Yunusemre , Muradiye Mah.,1,1,65 ,2                        ,1,20000
Manisa , Akhisar , Cumhuriyet Mah.,2,1,110 ,4                        ,2,16500
Manisa , Akhisar , Paşa Mah.,3,1,115 ,15                        ,1,25000
Manisa , Akhisar , Reşat Bey Mah.,4,1,140 ,31                        ,4,16000
Manisa , Yunusemre , Keçili Köy Mah.,3,1,110 ,1                        ,3,25000
Manisa , Yunusemre , Güzelyurt Mah.,4,1,180 ,0,7,65000
Manisa , Salihli , Kırveli Mah.,2,1,100 ,15                        ,1,15000
Manisa , Akhisar , Paşa Mah.,3,1,140 ,25                        ,2,17000
Manisa , Yunusemre , Karaali Mah.,1,1,60 ,0,2,28000
Manisa , Turgutlu , Selvilitepe Mah.,2,1,95 ,6                        ,3,16500
Manisa , Turgutlu , Ergenekon Mah.,1,1,55 ,0,4,18000
Manisa , Yunusemre , Bağyolu Mah.,2,1,100 ,6                        ,2,26000
Manisa , Şehzadeler , Tunca Mah.,2,1,95 ,11                        ,3,23000
Manisa , Yunusemre , Muradiye Mah.,2,1,95 ,0,2,20500
Manisa , Yunusemre , Güzelyurt Mah.,3,1,130 ,22                        ,4,32000
Manisa , Akhisar , Atatürk Mah.,3,1,145 ,21                        ,2,17000
Manisa , Turgutlu , Selvilitepe Mah.,1,1,65 ,4                        ,12,21500
Manisa , Turgutlu , Altay Mah.,3,1,130 ,20                        ,5,22000
Manisa , Yunusemre , Muradiye Mah.,2,1,90 ,5                        ,2,17000
Manisa , Akhisar , İnönü Mah.,3,1,125 ,30                        ,3,15000
Manisa , Yunusemre , Muradiye Mah.,5,1,180 ,6                        ,6,21000
Manisa , Yunusemre , Merkez Efendi Mah.,3,1,135 ,25                        ,4,30000
Manisa , Yunusemre , Tevfikiye Mah.,3,1,125 ,16                        ,6,20000
Manisa , Akhisar , Reşat Bey Mah.,3,1,130 ,26                        ,2,14000
Manisa , Yunusemre , Muradiye Mah.,2,1,95 ,11                        ,3,21000
Manisa , Akhisar , Reşat Bey Mah.,3,1,170 ,5                        ,3,21000
Manisa , Yunusemre , Ayni Ali Mah.,2,1,80 ,5                        ,3,27000
Manisa , Yunusemre , Güzelyurt Mah.,2,1,110 ,10                        ,3,30000
Manisa , Turgutlu , Şehitler Mah.,3,1,130 ,15                        ,3,19000
Manisa , Yunusemre , Akgedik Mah.,3,1,145 ,6                        ,3,22500
Manisa , Akhisar , Atatürk Mah.,3,1,150 ,6                        ,2,21000
Manisa , Akhisar , Hürriyet Mah.,3,1,135 ,9                        ,3,19000
Manisa , Saruhanlı , Atatürk Mah.,1,1,60 ,0,0,15000
Manisa , Yunusemre , Muradiye Mah.,1,1,52 ,0,3,24000
Manisa , Yunusemre , 75. Yıl Mah.,3,1,140 ,11                        ,3,25000
Manisa , Saruhanlı , İstasyon Mah.,2,1,100 ,0,4,20000
Manisa , Yunusemre , Muradiye Mah.,3,1,110 ,5                        ,1,25000
Manisa , Yunusemre , Muradiye Mah.,2,1,85 ,3                        ,3,33000
Manisa , Saruhanlı , Cengiz Topel Mah.,2,1,116 ,0,4,22500
Manisa , Akhisar , Hürriyet Mah.,2,1,110 ,15                        ,2,17000
Manisa , Yunusemre , Muradiye Mah.,1,1,60 ,0,3,22000
Manisa , Yunusemre , Muradiye Mah.,1,1,65 ,5                        ,3,18000
Manisa , Yunusemre , Muradiye Mah.,3,1,110 ,11                        ,3,20000
Manisa , Turgutlu , Yıldırım Mah.,2,1,100 ,11                        ,4,12000
Manisa , Akhisar , Hürriyet Mah.,4,1,220 ,6                        ,3,26000
Manisa , Turgutlu , Altay Mah.,3,1,130 ,30                        ,3,19000
Manisa , Akhisar , Ulu Camii Mah.,2,1,105 ,6                        ,3,15000
Manisa , Yunusemre , Akgedik Mah.,1,1,55 ,0,2,13000
Manisa , Yunusemre , Karaali Mah.,1,1,70 ,6                        ,2,22000
Manisa , Yunusemre , Muradiye Mah.,2,1,95 ,5                        ,1,17500
Manisa , Yunusemre , Uncubozköy Mah.,1,1,45 ,2                        ,14,29500
